enrollment_id,student_id,course_id,enrollment_date
5213,2933,27,2024-09-26
5214,8251,27,2024-08-27
5215,5529,27,2024-08-19
5216,8280,27,2024-08-27
5217,308,27,2024-08-07
5218,4142,27,2024-09-06
5219,6852,27,2024-09-20
5220,2477,27,2024-08-11
5221,6623,27,2024-09-21
5222,1928,27,2024-08-26
5223,2676,27,2024-09-24
5224,2844,27,2024-08-22
5225,5816,27,2024-09-26
5226,7143,27,2024-09-18
5227,6432,27,2024-08-29
5228,4162,27,2024-09-04
5229,5806,27,2024-08-08
5230,2567,27,2024-08-29
5231,4313,27,2024-08-27
5232,357,27,2024-09-01
5233,8742,27,2024-09-05
5234,1042,27,2024-09-15
5235,9645,27,2024-09-21
5236,9710,27,2024-08-05
5237,7472,27,2024-08-08
5238,1733,27,2024-08-05
5239,4400,27,2024-08-12
5240,994,27,2024-09-13
5241,4121,27,2024-08-08
5242,7599,27,2024-08-09
5243,7770,27,2024-09-26
5244,3781,27,2024-09-24
5245,3364,27,2024-08-14
5246,6648,27,2024-08-30
5247,3189,27,2024-09-02
5248,1233,27,2024-08-03
5249,4907,27,2024-09-26
5250,6162,27,2024-08-25
5251,2539,27,2024-09-27
5252,2010,27,2024-09-21
5253,6910,27,2024-08-29
5254,6190,27,2024-09-14
5255,6015,27,2024-08-07
5256,4943,27,2024-09-28
5257,533,27,2024-08-26
5258,1272,27,2024-08-23
5259,1162,27,2024-09-19
5260,9203,27,2024-09-19
5261,9155,27,2024-08-20
5262,3052,27,2024-09-24
5263,7023,27,2024-09-03
5264,3956,27,2024-08-02
5265,731,27,2024-08-07
5266,7754,27,2024-09-09
5267,4022,27,2024-08-15
5268,6472,27,2024-08-18
5269,8567,27,2024-08-28
5270,7773,27,2024-09-06
5271,7898,27,2024-08-13
5272,359,27,2024-09-03
5273,3208,27,2024-08-06
5274,4995,27,2024-09-14
5275,7009,27,2024-09-21
5276,3931,27,2024-09-08
5277,658,27,2024-09-17
5278,475,27,2024-08-22
5279,1466,27,2024-09-02
5280,6440,27,2024-08-15
5281,8897,27,2024-09-18
5282,4492,27,2024-09-07
5283,6950,27,2024-09-08
5284,6813,27,2024-09-27
5285,6814,27,2024-08-12
5286,3785,27,2024-08-02
5287,2667,27,2024-08-22
5288,3010,27,2024-09-15
5289,798,27,2024-08-08
5290,6174,27,2024-09-21
5291,7800,27,2024-08-02
5292,426,27,2024-09-01
5293,7892,27,2024-09-01
5294,8253,27,2024-08-20
5295,2690,27,2024-08-31
5296,2029,27,2024-09-08
5297,5192,27,2024-09-07
5298,4880,27,2024-09-25
5299,9014,27,2024-08-15
5300,327,27,2024-08-17
5301,1697,27,2024-08-28
5302,6507,27,2024-08-14
5303,6939,27,2024-09-07
5304,4366,27,2024-08-09
5305,4804,27,2024-09-10
5306,9624,27,2024-09-15
5307,9105,27,2024-08-08
5308,3396,27,2024-08-30
5309,108,27,2024-09-25
5310,2083,27,2024-08-03
5311,3335,27,2024-09-15
5312,4353,27,2024-08-06
5313,8058,27,2024-08-04
5314,8544,27,2024-09-05
5315,8596,27,2024-09-26
5316,1722,27,2024-08-23
5317,2421,27,2024-09-16
5318,9860,27,2024-09-09
5319,4737,27,2024-09-02
5320,8460,27,2024-08-21
5321,1923,27,2024-09-10
5322,7835,27,2024-09-21
5323,2793,27,2024-09-21
5324,4140,27,2024-08-30
5325,7005,27,2024-08-16
5326,2723,27,2024-09-02
5327,7997,27,2024-09-02
5328,3370,27,2024-09-25
5329,8362,27,2024-08-11
5330,106,27,2024-09-18
5331,3011,27,2024-09-07
5332,5706,27,2024-09-10
5333,7919,27,2024-09-24
5334,9319,27,2024-09-18
5335,9224,27,2024-09-08
5336,3700,27,2024-08-05
5337,9066,27,2024-08-18
5338,833,27,2024-09-14
5339,817,27,2024-09-01
5340,6158,27,2024-08-29
5341,6231,27,2024-09-27
5342,318,27,2024-09-13
5343,9472,27,2024-09-02
5344,4238,27,2024-09-28
5345,3320,27,2024-09-02
5346,7831,27,2024-09-13
5347,4094,27,2024-08-29
5348,7673,27,2024-08-20
5349,2405,27,2024-08-18
5350,1809,27,2024-08-10
5351,8938,27,2024-08-20
5352,1916,27,2024-09-25
5353,7051,27,2024-09-02
5354,4232,27,2024-09-17
5355,5132,27,2024-08-15
5356,6387,27,2024-08-02
5357,653,27,2024-08-23
5358,7922,27,2024-09-12
5359,1093,27,2024-08-04
5360,722,27,2024-09-20
5361,8427,27,2024-08-29
5362,5219,27,2024-09-10
5363,5366,27,2024-08-03
5364,3468,27,2024-09-25
5365,1080,27,2024-08-12
5366,1842,27,2024-09-01
5367,3580,27,2024-08-19
5368,6338,27,2024-08-31
5369,7464,27,2024-09-07
5370,1770,27,2024-08-12
5371,4760,27,2024-09-19
5372,1833,27,2024-09-27
5373,8254,27,2024-08-20
5374,6122,27,2024-08-10
5375,4248,27,2024-09-23
5376,6273,27,2024-09-15
5377,2991,27,2024-08-25
5378,9790,27,2024-08-29
5379,1387,27,2024-08-04
5380,7936,27,2024-08-30
5381,1432,27,2024-09-17
5382,1244,27,2024-09-08
5383,9128,27,2024-08-04
5384,8804,27,2024-09-11
5385,6414,27,2024-08-20
5386,1407,27,2024-09-08
5387,3589,27,2024-09-09
5388,2528,27,2024-09-28
5389,5785,27,2024-08-13
5390,2613,27,2024-08-02
5391,651,27,2024-09-09
5392,5833,27,2024-09-20
5393,4647,27,2024-08-22
5394,8187,27,2024-09-13
5395,8933,27,2024-09-12
5396,5048,27,2024-09-22
5397,9669,27,2024-08-05
5398,4081,27,2024-08-02
5399,841,27,2024-09-18
5400,5196,27,2024-08-18
5401,336,28,2024-08-23
5402,19,28,2024-08-25
5403,381,28,2024-09-01
5404,2818,28,2024-09-15
5405,5436,28,2024-09-08
5406,8469,28,2024-08-05
5407,3701,28,2024-09-24
5408,3135,28,2024-09-09
5409,7628,28,2024-08-17
5410,6890,28,2024-09-08
5411,1036,28,2024-09-16
5412,7599,28,2024-08-09
5413,8845,28,2024-08-28
5414,7986,28,2024-09-30
5415,7753,28,2024-08-23
5416,1311,28,2024-09-22
5417,7145,28,2024-09-10
5418,1970,28,2024-08-15
5419,6985,28,2024-08-29
5420,2573,28,2024-09-15
5421,5350,28,2024-08-03
5422,9630,28,2024-08-28
5423,986,28,2024-08-31
5424,103,28,2024-09-14
5425,9082,28,2024-08-09
5426,7608,28,2024-08-13
5427,6135,28,2024-09-25
5428,2901,28,2024-08-27
5429,7108,28,2024-08-26
5430,3370,28,2024-09-09
5431,1670,28,2024-09-07
5432,3297,28,2024-09-21
5433,3382,28,2024-09-15
5434,9155,28,2024-08-21
5435,2552,28,2024-09-14
5436,7360,28,2024-08-19
5437,6023,28,2024-09-04
5438,4007,28,2024-09-04
5439,1436,28,2024-08-31
5440,3342,28,2024-09-28
5441,8722,28,2024-09-27
5442,3728,28,2024-08-06
5443,4533,28,2024-08-02
5444,745,28,2024-08-14
5445,2765,28,2024-09-29
5446,2737,28,2024-09-03
5447,970,28,2024-09-21
5448,9737,28,2024-09-26
5449,1547,28,2024-08-27
5450,6967,28,2024-09-26
5451,9990,28,2024-09-15
5452,7521,28,2024-08-03
5453,7936,28,2024-08-15
5454,7260,28,2024-09-09
5455,8068,28,2024-09-09
5456,7695,28,2024-08-27
5457,5974,28,2024-08-21
5458,5760,28,2024-08-30
5459,4657,28,2024-09-19
5460,578,28,2024-08-21
5461,595,28,2024-08-23
5462,9472,28,2024-08-18
5463,8712,28,2024-09-13
5464,558,28,2024-09-05
5465,6462,28,2024-09-26
5466,1952,28,2024-09-26
5467,6945,28,2024-09-24
5468,1231,28,2024-08-26
5469,1165,28,2024-08-31
5470,3421,28,2024-09-29
5471,1432,28,2024-08-19
5472,6199,28,2024-08-13
5473,2606,28,2024-09-11
5474,1016,28,2024-09-09
5475,5252,28,2024-08-08
5476,8335,28,2024-09-30
5477,1042,28,2024-09-29
5478,1058,28,2024-09-16
5479,934,28,2024-09-26
5480,9185,28,2024-08-03
5481,8849,28,2024-09-01
5482,3160,28,2024-09-27
5483,2391,28,2024-08-14
5484,1576,28,2024-08-29
5485,7819,28,2024-08-05
5486,7391,28,2024-09-11
5487,382,28,2024-08-06
5488,6300,28,2024-09-13
5489,4259,28,2024-08-25
5490,7815,28,2024-09-30
5491,3518,28,2024-08-24
5492,9662,28,2024-08-16
5493,7885,28,2024-09-16
5494,1322,28,2024-09-02
5495,9684,28,2024-09-10
5496,7092,28,2024-09-10
5497,4332,28,2024-08-08
5498,8417,28,2024-08-23
5499,713,28,2024-09-13
5500,1262,28,2024-08-02
5501,1179,28,2024-08-30
5502,4048,28,2024-09-30
5503,8460,28,2024-09-29
5504,8151,28,2024-09-30
5505,4351,28,2024-09-29
5506,7497,28,2024-09-06
5507,5972,28,2024-08-26
5508,3061,28,2024-09-05
5509,5444,28,2024-09-21
5510,861,28,2024-09-06
5511,9525,28,2024-09-30
5512,7389,28,2024-09-01
5513,8784,28,2024-08-12
5514,6701,28,2024-08-09
5515,573,28,2024-09-12
5516,17,28,2024-08-24
5517,722,28,2024-09-10
5518,613,28,2024-09-25
5519,1658,28,2024-08-06
5520,7444,28,2024-08-19
5521,2093,28,2024-09-06
5522,2247,28,2024-08-30
5523,7317,28,2024-08-09
5524,241,28,2024-09-15
5525,1176,28,2024-09-09
5526,4425,28,2024-09-01
5527,4771,28,2024-09-28
5528,6096,28,2024-08-08
5529,8527,28,2024-09-17
5530,3957,28,2024-09-24
5531,3473,28,2024-08-20
5532,3808,28,2024-08-08
5533,6570,28,2024-08-15
5534,4081,28,2024-08-28
5535,6831,28,2024-08-11
5536,4877,28,2024-09-09
5537,9417,28,2024-09-15
5538,2518,28,2024-08-07
5539,1923,28,2024-09-23
5540,2268,28,2024-08-07
5541,5804,28,2024-09-01
5542,7613,28,2024-08-09
5543,6805,28,2024-09-07
5544,8265,28,2024-08-02
5545,4056,28,2024-08-04
5546,5342,28,2024-08-18
5547,3152,28,2024-08-02
5548,952,28,2024-09-09
5549,3007,28,2024-08-17
5550,2472,28,2024-08-29
5551,2882,28,2024-08-02
5552,4097,28,2024-08-25
5553,9228,28,2024-09-25
5554,1745,28,2024-08-19
5555,1801,28,2024-08-20
5556,8280,28,2024-08-13
5557,7816,28,2024-09-09
5558,5167,28,2024-08-08
5559,2676,28,2024-09-07
5560,6958,28,2024-09-01
5561,6338,28,2024-08-26
5562,6774,28,2024-09-01
5563,533,28,2024-08-18
5564,3230,28,2024-09-26
5565,2034,28,2024-09-29
5566,5421,28,2024-08-03
5567,7058,28,2024-09-23
5568,8918,28,2024-09-04
5569,7641,28,2024-08-02
5570,6021,28,2024-09-09
5571,8058,28,2024-08-24
5572,6751,28,2024-08-20
5573,138,28,2024-08-09
5574,3517,28,2024-08-15
5575,6475,28,2024-08-04
5576,3789,28,2024-08-16
5577,88,28,2024-09-26
5578,6485,28,2024-09-02
5579,7937,28,2024-08-26
5580,9379,28,2024-08-20
5581,9557,28,2024-09-17
5582,7636,28,2024-09-30
5583,2749,28,2024-08-22
5584,1598,28,2024-09-19
5585,5534,28,2024-09-20
5586,638,28,2024-08-19
5587,4568,28,2024-09-12
5588,5764,28,2024-08-10
5589,2375,28,2024-08-26
5590,4140,28,2024-08-05
5591,1518,28,2024-09-04
5592,3402,28,2024-09-26
5593,9888,28,2024-09-02
5594,5220,28,2024-09-14
5595,1837,28,2024-08-12
5596,818,28,2024-09-01
5597,263,28,2024-08-25
5598,5303,28,2024-08-28
5599,5213,28,2024-09-27
5600,1892,28,2024-09-23
5601,5328,29,2024-09-13
5602,4788,29,2024-09-29
5603,21,29,2024-08-23
5604,3180,29,2024-08-13
5605,9073,29,2024-09-20
5606,1674,29,2024-08-25
5607,4466,29,2024-09-06
5608,2665,29,2024-08-13
5609,3913,29,2024-09-23
5610,9931,29,2024-09-24
5611,6440,29,2024-09-30
5612,5286,29,2024-08-11
5613,6505,29,2024-09-17
5614,3700,29,2024-09-10
5615,438,29,2024-09-12
5616,8804,29,2024-09-17
5617,7636,29,2024-08-05
5618,5784,29,2024-09-27
5619,450,29,2024-08-24
5620,8119,29,2024-09-24
5621,8045,29,2024-09-07
5622,3076,29,2024-09-11
5623,7225,29,2024-09-26
5624,4140,29,2024-09-07
5625,4296,29,2024-08-23
5626,8701,29,2024-08-08
5627,70,29,2024-09-07
5628,7272,29,2024-08-07
5629,9883,29,2024-08-20
5630,6616,29,2024-09-29
5631,4073,29,2024-09-28
5632,2256,29,2024-08-12
5633,5359,29,2024-08-10
5634,7393,29,2024-08-08
5635,8095,29,2024-08-04
5636,8467,29,2024-09-17
5637,8562,29,2024-09-12
5638,1870,29,2024-08-24
5639,5339,29,2024-09-25
5640,3850,29,2024-09-27
5641,318,29,2024-08-29
5642,7516,29,2024-09-16
5643,3020,29,2024-09-30
5644,976,29,2024-09-01
5645,4398,29,2024-09-23
5646,1409,29,2024-08-31
5647,7936,29,2024-09-23
5648,4877,29,2024-08-10
5649,3396,29,2024-09-19
5650,7,29,2024-09-11
5651,8913,29,2024-08-04
5652,8265,29,2024-09-10
5653,6632,29,2024-09-15
5654,6733,29,2024-09-29
5655,1608,29,2024-08-07
5656,271,29,2024-08-15
5657,6481,29,2024-09-17
5658,1578,29,2024-08-27
5659,1843,29,2024-08-19
5660,3439,29,2024-09-24
5661,1796,29,2024-08-04
5662,1046,29,2024-08-11
5663,1888,29,2024-09-27
5664,7953,29,2024-09-23
5665,8032,29,2024-09-13
5666,8417,29,2024-08-31
5667,2301,29,2024-08-04
5668,5955,29,2024-09-01
5669,134,29,2024-09-01
5670,6104,29,2024-08-16
5671,8459,29,2024-09-23
5672,7041,29,2024-09-23
5673,7575,29,2024-09-12
5674,2882,29,2024-08-06
5675,2690,29,2024-09-20
5676,7360,29,2024-08-24
5677,8481,29,2024-09-22
5678,3965,29,2024-08-11
5679,9105,29,2024-08-29
5680,8722,29,2024-09-14
5681,1310,29,2024-08-02
5682,9343,29,2024-09-21
5683,5223,29,2024-08-20
5684,3914,29,2024-08-22
5685,2483,29,2024-09-07
5686,3358,29,2024-09-07
5687,9919,29,2024-09-04
5688,7550,29,2024-09-09
5689,933,29,2024-09-03
5690,9200,29,2024-09-25
5691,9060,29,2024-08-09
5692,3010,29,2024-09-09
5693,5409,29,2024-09-24
5694,4866,29,2024-09-08
5695,2667,29,2024-08-13
5696,6213,29,2024-08-16
5697,8856,29,2024-09-26
5698,4979,29,2024-08-20
5699,6641,29,2024-08-26
5700,886,29,2024-08-28
5701,3262,29,2024-08-29
5702,7023,29,2024-08-03
5703,941,29,2024-08-06
5704,1262,29,2024-09-18
5705,7051,29,2024-08-08
5706,6275,29,2024-08-30
5707,9850,29,2024-09-23
5708,3392,29,2024-09-29
5709,2816,29,2024-09-28
5710,3826,29,2024-09-18
5711,7853,29,2024-09-24
5712,8319,29,2024-08-06
5713,5952,29,2024-09-30
5714,6296,29,2024-08-10
5715,2471,29,2024-08-31
5716,7641,29,2024-09-29
5717,5785,29,2024-09-13
5718,3223,29,2024-08-23
5719,2280,29,2024-09-18
5720,9330,29,2024-08-06
5721,6656,29,2024-09-21
5722,8983,29,2024-09-11
5723,2327,29,2024-09-30
5724,3402,29,2024-08-08
5725,5289,29,2024-09-17
5726,8955,29,2024-08-04
5727,6944,29,2024-09-24
5728,3007,29,2024-09-16
5729,6012,29,2024-09-06
5730,6431,29,2024-08-10
5731,6591,29,2024-09-12
5732,8649,29,2024-09-28
5733,6338,29,2024-09-02
5734,7157,29,2024-09-11
5735,6479,29,2024-08-08
5736,8738,29,2024-08-13
5737,7830,29,2024-08-10
5738,624,29,2024-09-19
5739,4548,29,2024-09-07
5740,6214,29,2024-08-24
5741,3580,29,2024-08-16
5742,2276,29,2024-08-09
5743,9790,29,2024-08-24
5744,3589,29,2024-08-09
5745,9582,29,2024-09-14
5746,7929,29,2024-09-12
5747,6788,29,2024-08-25
5748,6807,29,2024-09-08
5749,6308,29,2024-08-15
5750,7467,29,2024-08-30
5751,3483,29,2024-08-07
5752,1412,29,2024-08-31
5753,1291,29,2024-09-08
5754,5816,29,2024-09-27
5755,7512,29,2024-08-06
5756,4995,29,2024-08-13
5757,6841,29,2024-09-02
5758,7117,29,2024-09-26
5759,3335,29,2024-09-16
5760,766,29,2024-09-22
5761,1233,29,2024-08-20
5762,85,29,2024-09-25
5763,6021,29,2024-09-21
5764,7273,29,2024-09-10
5765,421,29,2024-08-23
5766,622,29,2024-09-28
5767,5802,29,2024-08-25
5768,866,29,2024-09-08
5769,5252,29,2024-09-07
5770,6996,29,2024-08-29
5771,3103,29,2024-09-23
5772,7855,29,2024-09-03
5773,6037,29,2024-09-16
5774,4795,29,2024-09-19
5775,2556,29,2024-09-24
5776,7956,29,2024-08-04
5777,596,29,2024-09-17
5778,1169,29,2024-09-15
5779,2938,29,2024-08-14
5780,9266,29,2024-08-25
5781,6420,29,2024-09-04
5782,4456,29,2024-09-09
5783,2438,29,2024-09-23
5784,2132,29,2024-09-23
5785,4459,29,2024-09-25
5786,8849,29,2024-08-13
5787,260,29,2024-09-12
5788,5978,29,2024-08-09
5789,5763,29,2024-09-13
5790,6433,29,2024-08-23
5791,7529,29,2024-09-27
5792,934,29,2024-09-11
5793,9671,29,2024-09-05
5794,9051,29,2024-08-29
5795,508,29,2024-08-26
5796,3260,29,2024-08-27
5797,7010,29,2024-08-12
5798,2886,29,2024-09-28
5799,7047,29,2024-09-03
5800,7824,29,2024-08-21
5801,980,30,2024-08-10
5802,3752,30,2024-08-07
5803,7610,30,2024-09-22
5804,406,30,2024-09-18
5805,2765,30,2024-09-11
5806,1139,30,2024-08-25
5807,7467,30,2024-09-07
5808,7751,30,2024-09-17
5809,595,30,2024-09-01
5810,5278,30,2024-09-27
5811,469,30,2024-09-25
5812,5431,30,2024-08-05
5813,1533,30,2024-08-02
5814,5972,30,2024-08-16
5815,1511,30,2024-09-21
5816,1386,30,2024-08-26
5817,491,30,2024-09-03
5818,6184,30,2024-09-26
5819,1412,30,2024-09-12
5820,8511,30,2024-08-27
5821,3284,30,2024-08-31
5822,861,30,2024-08-28
5823,7885,30,2024-09-09
5824,7360,30,2024-08-24
5825,2143,30,2024-08-03
5826,6511,30,2024-08-19
5827,287,30,2024-08-03
5828,43,30,2024-08-21
5829,1840,30,2024-08-17
5830,6158,30,2024-08-24
5831,7221,30,2024-09-11
5832,3677,30,2024-09-08
5833,426,30,2024-08-13
5834,613,30,2024-08-07
5835,8109,30,2024-08-28
5836,7714,30,2024-09-02
5837,903,30,2024-08-27
5838,3123,30,2024-09-24
5839,4637,30,2024-09-22
5840,2609,30,2024-09-21
5841,9374,30,2024-08-11
5842,7060,30,2024-09-05
5843,8562,30,2024-09-04
5844,8789,30,2024-08-02
5845,4657,30,2024-08-25
5846,1819,30,2024-08-06
5847,6492,30,2024-08-30
5848,6023,30,2024-08-07
5849,527,30,2024-08-12
5850,7439,30,2024-08-03
5851,3580,30,2024-08-20
5852,3830,30,2024-09-17
5853,3338,30,2024-08-07
5854,1199,30,2024-08-02
5855,2471,30,2024-09-22
5856,5089,30,2024-09-07
5857,5333,30,2024-09-03
5858,1930,30,2024-08-31
5859,7287,30,2024-08-27
5860,6507,30,2024-08-14
5861,274,30,2024-09-26
5862,2585,30,2024-08-05
5863,6474,30,2024-09-16
5864,9972,30,2024-09-14
5865,9510,30,2024-08-16
5866,5234,30,2024-08-22
5867,3539,30,2024-08-25
5868,5066,30,2024-09-06
5869,7384,30,2024-09-12
5870,7979,30,2024-08-26
5871,3005,30,2024-08-27
5872,3223,30,2024-08-22
5873,3908,30,2024-09-24
5874,9668,30,2024-09-11
5875,5779,30,2024-09-29
5876,2890,30,2024-09-07
5877,2892,30,2024-09-08
5878,1329,30,2024-09-28
5879,8523,30,2024-08-02
5880,3965,30,2024-09-17
5881,2376,30,2024-08-05
5882,2006,30,2024-08-31
5883,8517,30,2024-08-24
5884,9789,30,2024-08-06
5885,2518,30,2024-08-12
5886,8045,30,2024-09-08
5887,9352,30,2024-08-03
5888,8849,30,2024-09-20
5889,6682,30,2024-08-14
5890,5902,30,2024-08-28
5891,9234,30,2024-09-06
5892,3152,30,2024-09-09
5893,9162,30,2024-09-24
5894,7641,30,2024-08-08
5895,9004,30,2024-09-17
5896,4366,30,2024-09-01
5897,3517,30,2024-09-11
5898,623,30,2024-08-15
5899,6012,30,2024-09-27
5900,9541,30,2024-09-18
5901,407,30,2024-09-20
5902,2093,30,2024-09-25
5903,7472,30,2024-09-06
5904,2985,30,2024-09-27
5905,5955,30,2024-09-30
5906,2034,30,2024-08-18
5907,8203,30,2024-08-29
5908,498,30,2024-09-23
5909,5935,30,2024-09-05
5910,1366,30,2024-09-09
5911,3012,30,2024-08-17
5912,863,30,2024-09-10
5913,2117,30,2024-08-03
5914,403,30,2024-09-25
5915,1125,30,2024-09-25
5916,4444,30,2024-09-02
5917,8238,30,2024-08-09
5918,460,30,2024-09-08
5919,4248,30,2024-08-15
5920,6950,30,2024-08-31
5921,7986,30,2024-08-31
5922,8177,30,2024-08-05
5923,2603,30,2024-09-30
5924,6945,30,2024-09-19
5925,8899,30,2024-09-28
5926,7742,30,2024-09-02
5927,2666,30,2024-08-05
5928,8310,30,2024-08-25
5929,6122,30,2024-09-29
5930,2041,30,2024-09-14
5931,3778,30,2024-08-29
5932,6732,30,2024-08-30
5933,7773,30,2024-09-07
5934,5985,30,2024-08-20
5935,2481,30,2024-08-28
5936,9079,30,2024-08-30
5937,9661,30,2024-08-03
5938,9694,30,2024-09-13
5939,1153,30,2024-09-18
5940,5132,30,2024-08-04
5941,7163,30,2024-08-05
5942,5120,30,2024-09-21
5943,9155,30,2024-09-10
5944,6565,30,2024-08-27
5945,2000,30,2024-09-21
5946,2064,30,2024-09-10
5947,2909,30,2024-09-21
5948,7544,30,2024-08-31
5949,7207,30,2024-09-24
5950,6838,30,2024-09-02
5951,2389,30,2024-08-08
5952,9711,30,2024-08-13
5953,7823,30,2024-09-06
5954,7442,30,2024-09-04
5955,6644,30,2024-08-13
5956,9931,30,2024-09-21
5957,7898,30,2024-09-04
5958,7391,30,2024-09-18
5959,8622,30,2024-08-29
5960,9525,30,2024-08-10
5961,9515,30,2024-08-29
5962,4758,30,2024-08-24
5963,1060,30,2024-09-04
5964,5791,30,2024-09-03
5965,7552,30,2024-09-18
5966,8460,30,2024-08-27
5967,1517,30,2024-08-10
5968,8596,30,2024-08-30
5969,957,30,2024-09-18
5970,6570,30,2024-08-18
5971,5631,30,2024-09-25
5972,1588,30,2024-09-22
5973,889,30,2024-08-15
5974,8273,30,2024-09-05
5975,3970,30,2024-09-25
5976,7028,30,2024-09-23
5977,170,30,2024-08-19
5978,4553,30,2024-08-24
5979,6985,30,2024-09-29
5980,1936,30,2024-09-15
5981,5995,30,2024-08-02
5982,1658,30,2024-09-01
5983,2251,30,2024-09-05
5984,629,30,2024-08-07
5985,5552,30,2024-08-23
5986,3904,30,2024-08-18
5987,4855,30,2024-09-23
5988,6685,30,2024-08-16
5989,6987,30,2024-08-05
5990,5493,30,2024-08-06
5991,1078,30,2024-09-29
5992,7061,30,2024-08-23
5993,810,30,2024-09-07
5994,8319,30,2024-09-05
5995,8518,30,2024-09-05
5996,270,30,2024-09-30
5997,8289,30,2024-09-02
5998,9850,30,2024-09-28
5999,9669,30,2024-08-27
6000,577,30,2024-09-10
6001,3556,31,2024-09-11
6002,9416,31,2024-08-06
6003,6469,31,2024-09-20
6004,6727,31,2024-08-06
6005,4309,31,2024-09-01
6006,1967,31,2024-09-03
6007,2011,31,2024-08-12
6008,4909,31,2024-08-25
6009,3687,31,2024-08-22
6010,5811,31,2024-09-20
6011,8754,31,2024-09-23
6012,5263,31,2024-09-25
6013,7075,31,2024-09-20
6014,7302,31,2024-08-02
6015,2780,31,2024-08-28
6016,6038,31,2024-08-10
6017,7049,31,2024-08-17
6018,859,31,2024-09-01
6019,2479,31,2024-08-31
6020,7403,31,2024-08-02
6021,5550,31,2024-09-26
6022,7415,31,2024-08-03
6023,4873,31,2024-09-02
6024,8999,31,2024-09-28
6025,7160,31,2024-09-01
6026,5411,31,2024-09-15
6027,5115,31,2024-08-11
6028,8791,31,2024-09-09
6029,38,31,2024-09-18
6030,1130,31,2024-09-25
6031,5734,31,2024-08-07
6032,5315,31,2024-09-04
6033,899,31,2024-09-06
6034,6415,31,2024-08-17
6035,7879,31,2024-08-06
6036,6752,31,2024-09-29
6037,7025,31,2024-09-23
6038,8651,31,2024-09-19
6039,7146,31,2024-09-23
6040,6930,31,2024-09-19
6041,897,31,2024-08-27
6042,1212,31,2024-08-13
6043,2328,31,2024-08-20
6044,2377,31,2024-09-11
6045,8029,31,2024-09-05
6046,6262,31,2024-09-23
6047,3310,31,2024-08-24
6048,8873,31,2024-09-13
6049,6795,31,2024-08-29
6050,9506,31,2024-08-19
6051,1621,31,2024-08-08
6052,2063,31,2024-09-11
6053,1976,31,2024-08-13
6054,931,31,2024-08-02
6055,2746,31,2024-09-03
6056,2397,31,2024-08-18
6057,1657,31,2024-09-16
6058,2860,31,2024-09-17
6059,831,31,2024-09-28
6060,9198,31,2024-09-06
6061,4503,31,2024-08-03
6062,129,31,2024-08-12
6063,6796,31,2024-08-10
6064,4748,31,2024-08-02
6065,8901,31,2024-08-11
6066,7618,31,2024-08-19
6067,7665,31,2024-09-30
6068,975,31,2024-08-08
6069,1468,31,2024-09-16
6070,5005,31,2024-09-20
6071,5184,31,2024-09-05
6072,4974,31,2024-09-21
6073,7762,31,2024-08-03
6074,6139,31,2024-08-19
6075,4262,31,2024-08-12
6076,2456,31,2024-09-28
6077,2508,31,2024-08-15
6078,7502,31,2024-08-03
6079,5254,31,2024-08-23
6080,7631,31,2024-08-26
6081,8209,31,2024-08-20
6082,6304,31,2024-09-06
6083,6571,31,2024-09-18
6084,388,31,2024-09-05
6085,8521,31,2024-09-16
6086,5264,31,2024-09-08
6087,7333,31,2024-09-23
6088,664,31,2024-09-20
6089,1885,31,2024-09-13
6090,6849,31,2024-09-14
6091,9599,31,2024-08-15
6092,1687,31,2024-08-24
6093,1696,31,2024-08-28
6094,7430,31,2024-08-25
6095,467,31,2024-09-08
6096,8393,31,2024-08-04
6097,5225,31,2024-08-26
6098,9520,31,2024-08-27
6099,1416,31,2024-09-16
6100,1778,31,2024-09-01
6101,8917,31,2024-08-23
6102,526,31,2024-08-15
6103,3131,31,2024-08-11
6104,2906,31,2024-09-14
6105,5347,31,2024-08-13
6106,3017,31,2024-08-16
6107,6715,31,2024-09-13
6108,8212,31,2024-08-26
6109,7251,31,2024-09-02
6110,2437,31,2024-09-16
6111,8700,31,2024-09-17
6112,3249,31,2024-08-30
6113,1121,31,2024-08-13
6114,6168,31,2024-09-07
6115,5017,31,2024-08-10
6116,5313,31,2024-09-15
6117,7807,31,2024-09-11
6118,8863,31,2024-09-14
6119,7826,31,2024-09-22
6120,5736,31,2024-08-06
6121,966,31,2024-08-05
6122,4254,31,2024-08-26
6123,8934,31,2024-09-08
6124,2639,31,2024-09-25
6125,5986,31,2024-09-05
6126,3627,31,2024-09-16
6127,4899,31,2024-09-25
6128,1120,31,2024-08-03
6129,8096,31,2024-09-06
6130,7620,31,2024-09-06
6131,330,31,2024-09-18
6132,8072,31,2024-09-08
6133,2990,31,2024-09-09
6134,9853,31,2024-09-14
6135,1402,31,2024-09-23
6136,8785,31,2024-09-14
6137,3482,31,2024-09-18
6138,6361,31,2024-08-06
6139,6027,31,2024-08-29
6140,176,31,2024-09-12
6141,153,31,2024-08-19
6142,7139,31,2024-09-08
6143,7867,31,2024-08-31
6144,8747,31,2024-09-01
6145,6454,31,2024-08-05
6146,1851,31,2024-09-11
6147,5260,31,2024-08-23
6148,3027,31,2024-08-25
6149,1650,31,2024-08-31
6150,1309,31,2024-09-27
6151,2859,31,2024-08-21
