assignment_grade_id,assignment_id,student_id,score,submission_date,feedback
5744,115,7735,55.67,2024-11-04 22:11:11,Термин чувство пол лететь дурацкий передо валюта.,2025-05-24 17:35:01.852502
5745,115,8523,79.70,2024-10-16 03:30:57,Указанный затянуться сбросить монета поколение вряд.,2025-05-24 17:35:01.852502
5746,115,4477,82.29,2024-09-28 21:28:13,Степь тюрьма аж счастье хотеть новый бетонный.,2025-05-24 17:35:01.852502
5747,115,1897,82.46,2025-01-29 03:22:08,Ремень князь угол бегать добиться запретить.,2025-05-24 17:35:01.852502
5748,115,2008,30.63,2024-11-03 08:26:25,Прелесть важный дыхание протягивать помимо при.,2025-05-24 17:35:01.852502
5749,115,994,89.97,2024-10-17 02:39:44,Лиловый смеяться результат.,2025-05-24 17:35:01.852502
5750,115,6245,31.48,2024-10-25 21:07:57,Крыса стакан ребятишки лететь оставить совет помолчать.,2025-05-24 17:35:01.852502
5751,116,9212,60.64,2024-11-10 22:48:36,Возникновение точно разуметься коричневый.,2025-05-24 17:35:01.852502
5752,116,8728,86.05,2024-12-17 14:25:12,Ягода монета сутки неправда намерение.,2025-05-24 17:35:01.852502
5753,116,256,78.82,2024-09-20 17:01:33,Граница наслаждение горький очутиться мгновение факультет правильный славный.,2025-05-24 17:35:01.852502
5754,116,60,30.81,2025-01-30 16:59:16,Слать голубчик дрогнуть.,2025-05-24 17:35:01.852502
5755,116,8304,75.59,2024-11-18 19:40:39,Приятель решение полностью а сбросить человечек.,2025-05-24 17:35:01.852502
5756,116,395,42.77,2024-12-26 12:57:53,Ленинград зато витрина уточнить художественный бетонный.,2025-05-24 17:35:01.852502
5757,116,3592,87.54,2024-12-04 07:57:39,Роса способ банк растеряться неожиданно.,2025-05-24 17:35:01.852502
5758,116,7594,81.63,2024-09-24 23:34:39,Роскошный легко тесно ломать тута еврейский слать.,2025-05-24 17:35:01.852502
5759,116,5066,53.00,2024-11-10 01:10:17,Чем райком применяться отъезд армейский пища поймать.,2025-05-24 17:35:01.852502
5760,116,9281,66.35,2024-09-26 18:30:47,Ребятишки казнь господь выкинуть.,2025-05-24 17:35:01.852502
5761,116,5430,4.98,2025-01-30 17:31:38,Пол банк задержать манера отражение.,2025-05-24 17:35:01.852502
5762,116,2471,25.92,2025-01-27 16:34:05,Решетка степь зима рота приличный мимо.,2025-05-24 17:35:01.852502
5763,116,3076,38.69,2024-12-30 23:27:13,Житель лететь отдел освобождение протягивать фонарик проход.,2025-05-24 17:35:01.852502
5764,116,170,34.78,2024-10-02 02:47:27,Наступать редактор пространство что поздравлять новый деньги.,2025-05-24 17:35:01.852502
5765,116,5477,18.49,2024-10-22 21:04:00,Передо налево вчера.,2025-05-24 17:35:01.852502
5766,116,8715,83.14,2025-01-25 19:52:53,Бровь избегать район поколение неожиданно.,2025-05-24 17:35:01.852502
5767,116,5746,12.68,2024-10-31 16:59:55,Художественный число неожиданный.,2025-05-24 17:35:01.852502
5768,116,6907,52.13,2024-11-01 05:16:51,Научить бак сутки провал самостоятельно.,2025-05-24 17:35:01.852502
5769,116,450,41.66,2024-12-21 15:18:39,Легко исполнять спичка командующий.,2025-05-24 17:35:01.852502
5770,116,1153,80.30,2024-12-29 05:03:01,Холодно роскошный возбуждение командование более.,2025-05-24 17:35:01.852502
5771,116,6421,94.92,2024-10-06 18:20:59,Школьный трубка одиннадцать райком картинка.,2025-05-24 17:35:01.852502
5772,116,8518,55.03,2025-01-02 04:40:54,Горький скользить солнце миллиард трубка славный.,2025-05-24 17:35:01.852502
5773,116,7094,86.69,2024-10-18 10:44:15,Деньги около видимо посвятить передо.,2025-05-24 17:35:01.852502
5774,116,1217,0.48,2024-11-18 12:18:51,Выразить порт волк забирать возможно.,2025-05-24 17:35:01.852502
5775,116,9082,46.21,2024-12-15 14:45:57,Плод миф низкий палка издали чем.,2025-05-24 17:35:01.852502
5776,116,5342,25.83,2024-09-26 02:56:33,Штаб число пища князь строительство.,2025-05-24 17:35:01.852502
5777,116,9864,95.16,2025-01-11 12:19:29,Постоянный господь премьера поговорить висеть что руководитель.,2025-05-24 17:35:01.852502
5778,116,8487,40.80,2024-11-22 01:48:37,Опасность цель мусор место каюта.,2025-05-24 17:35:01.852502
5779,116,4007,39.60,2024-10-01 09:46:03,Грустный строительство советовать ответить банда.,2025-05-24 17:35:01.852502
5780,116,7358,94.13,2024-12-13 01:34:32,За правление житель носок ребятишки промолчать сынок.,2025-05-24 17:35:01.852502
5781,116,1745,25.65,2025-01-16 14:28:01,Спорт рассуждение заработать металл прежний инвалид освободить.,2025-05-24 17:35:01.852502
5782,116,21,17.14,2024-11-23 20:35:29,Фонарик спасть выраженный.,2025-05-24 17:35:01.852502
5783,116,9128,47.85,2025-01-19 00:06:21,Налево тесно сустав лететь.,2025-05-24 17:35:01.852502
5784,116,9448,58.11,2024-11-25 20:42:58,Прошептать анализ передо ход.,2025-05-24 17:35:01.852502
5785,116,2421,47.57,2024-11-12 06:38:33,Господь стакан сомнительный народ протягивать рай.,2025-05-24 17:35:01.852502
5786,116,7588,99.11,2024-11-06 11:04:04,Голубчик мучительно господь волк человечек неправда.,2025-05-24 17:35:01.852502
5787,116,624,35.99,2024-10-30 17:58:28,Точно сынок запустить строительство.,2025-05-24 17:35:01.852502
5788,116,6075,34.82,2025-02-02 13:01:14,Освобождение гулять изредка медицина блин поговорить решение.,2025-05-24 17:35:01.852502
5789,116,790,61.13,2024-10-14 11:17:29,Дрогнуть потрясти находить покидать мусор манера задержать функция.,2025-05-24 17:35:01.852502
5790,116,6950,65.32,2025-01-07 14:07:38,Носок написать около спорт деньги юный да.,2025-05-24 17:35:01.852502
5791,116,976,10.61,2024-12-05 23:43:35,Выражение спорт приходить горький каюта счастье.,2025-05-24 17:35:01.852502
5792,116,7622,90.83,2024-11-15 20:23:07,Спешить растеряться спалить сравнение настать деньги очко поезд.,2025-05-24 17:35:01.852502
5793,116,8079,69.37,2024-11-03 10:43:59,Вчера механический легко.,2025-05-24 17:35:01.852502
5794,116,357,42.25,2024-09-23 10:58:10,Спасть уничтожение да сопровождаться да мрачно еврейский.,2025-05-24 17:35:01.852502
5795,116,5226,28.10,2024-10-02 06:16:14,Горький исполнять тревога достоинство четыре.,2025-05-24 17:35:01.852502
5796,116,2064,96.99,2025-02-10 22:25:50,Пища правление пятеро тысяча оставить.,2025-05-24 17:35:01.852502
5797,116,6485,75.50,2025-01-14 20:39:18,Рис пропадать монета изменение мгновение ярко угроза.,2025-05-24 17:35:01.852502
5798,116,5930,44.93,2024-11-11 01:33:20,Невыносимый исполнять радость мелочь.,2025-05-24 17:35:01.852502
5799,116,6079,6.43,2024-11-19 16:29:24,Лететь плод решетка дружно протягивать тяжелый потянуться.,2025-05-24 17:35:01.852502
5800,116,9151,46.84,2024-10-17 09:43:48,Плясать неожиданный доставать левый тута услать ярко.,2025-05-24 17:35:01.852502
5801,117,7708,99.09,2025-03-09 14:57:12,Хозяйка бровь дальний жить потянуться рассуждение протягивать.,2025-05-24 17:35:01.852502
5802,117,7942,79.82,2025-03-06 17:09:24,Палец витрина фонарик.,2025-05-24 17:35:01.852502
5803,117,5544,41.09,2025-03-07 11:10:40,Юный металл материя задержать избегать блин смелый.,2025-05-24 17:35:01.852502
5804,117,6801,8.22,2025-03-06 18:33:50,Холодно спешить степь передо тусклый.,2025-05-24 17:35:01.852502
5805,117,3101,80.15,2025-03-01 11:13:53,Приятель зато угроза райком.,2025-05-24 17:35:01.852502
5806,117,818,44.22,2025-02-21 20:26:09,Нож князь торговля реклама.,2025-05-24 17:35:01.852502
5807,117,9919,2.13,2025-02-24 03:35:28,Один граница полоска пропасть райком даль.,2025-05-24 17:35:01.852502
5808,117,91,64.06,2025-02-14 17:23:59,Проход важный неожиданно человечек вскинуть кидать растеряться.,2025-05-24 17:35:01.852502
5809,117,8414,81.19,2025-02-12 12:58:11,Полевой налоговый танцевать прошептать.,2025-05-24 17:35:01.852502
5810,117,8392,98.59,2025-02-19 23:24:08,Легко виднеться при страсть слать ботинок.,2025-05-24 17:35:01.852502
5811,117,8156,5.10,2025-02-11 11:54:06,Недостаток песня интеллектуальный сходить боец.,2025-05-24 17:35:01.852502
5812,117,8344,67.92,2025-02-17 03:35:41,Похороны возбуждение естественный хозяйка.,2025-05-24 17:35:01.852502
5813,117,1135,97.66,2025-03-08 14:20:21,Пища бак хозяйка рис близко манера анализ ягода.,2025-05-24 17:35:01.852502
5814,117,1046,95.66,2025-03-08 04:59:57,Манера природа куча совещание наслаждение запеть.,2025-05-24 17:35:01.852502
5815,117,928,22.81,2025-02-16 00:03:04,Передо фонарик жидкий находить направо торопливый.,2025-05-24 17:35:01.852502
5816,117,5833,69.40,2025-02-09 01:27:26,Лететь горький спорт грустный заявление.,2025-05-24 17:35:01.852502
5817,117,9127,60.08,2025-03-01 06:44:35,Роса выбирать спалить призыв сынок висеть.,2025-05-24 17:35:01.852502
5818,117,1724,90.88,2025-02-23 10:35:58,Разнообразный полностью прежний банк дрогнуть академик неправда.,2025-05-24 17:35:01.852502
5819,117,709,25.28,2025-02-28 21:36:11,Вряд изучить правый порог.,2025-05-24 17:35:01.852502
5820,117,5718,88.30,2025-02-22 06:43:13,Оборот девка командование другой нож инфекция.,2025-05-24 17:35:01.852502
5821,117,8256,72.32,2025-02-14 11:17:41,Спалить написать за металл применяться дремать карандаш задержать.,2025-05-24 17:35:01.852502
5822,117,9732,70.08,2025-03-09 01:20:25,Правление полоска угроза спешить головка указанный.,2025-05-24 17:35:01.852502
5823,117,2606,28.05,2025-03-04 05:25:33,Художественный следовательно славный разводить перебивать важный зарплата.,2025-05-24 17:35:01.852502
5824,117,3396,35.71,2025-03-07 11:51:41,Вариант тута избегать что мелькнуть.,2025-05-24 17:35:01.852502
5825,117,4293,76.46,2025-03-04 11:15:21,Деньги дремать ведь грудь бабочка.,2025-05-24 17:35:01.852502
5826,117,5443,99.11,2025-03-08 16:41:53,Аж привлекать виднеться.,2025-05-24 17:35:01.852502
5827,117,7864,85.49,2025-02-12 23:42:58,Проход темнеть возбуждение мера.,2025-05-24 17:35:01.852502
5828,117,8596,88.04,2025-02-26 05:59:36,Руководитель волк казнь.,2025-05-24 17:35:01.852502
5829,117,2818,72.73,2025-02-18 14:06:39,Горький набор добиться художественный написать ныне.,2025-05-24 17:35:01.852502
5830,117,2088,40.82,2025-03-09 05:10:12,Плясать строительство присесть.,2025-05-24 17:35:01.852502
5831,117,5196,92.13,2025-03-08 14:36:12,Командующий плод нервно.,2025-05-24 17:35:01.852502
5832,117,5713,55.31,2025-02-17 22:50:50,Бочок низкий ремень.,2025-05-24 17:35:01.852502
5833,117,4660,60.76,2025-03-06 01:10:35,Блин песенка интернет зеленый прелесть изредка что.,2025-05-24 17:35:01.852502
5834,117,8943,72.54,2025-02-13 10:28:47,Дурацкий эффект цепочка вариант наступать одиннадцать через.,2025-05-24 17:35:01.852502
5835,117,7099,20.10,2025-03-09 13:13:06,Термин посидеть правильный приятель.,2025-05-24 17:35:01.852502
5836,117,7605,61.12,2025-02-19 16:10:13,Анализ угроза пасть подземный доставать руководитель.,2025-05-24 17:35:01.852502
5837,117,5235,69.53,2025-02-27 12:00:49,Материя зима падать мимо зато песенка научить умирать.,2025-05-24 17:35:01.852502
5838,117,4657,16.56,2025-02-16 06:19:13,Около потянуться мрачно выраженный.,2025-05-24 17:35:01.852502
5839,117,4201,92.37,2025-02-17 11:18:03,Заведение мгновение набор поймать выраженный решетка.,2025-05-24 17:35:01.852502
5840,117,1154,71.80,2025-02-12 17:09:49,Лиловый пища что.,2025-05-24 17:35:01.852502
5841,117,1414,20.55,2025-02-14 01:48:44,Мимо изба порог равнодушный мотоцикл.,2025-05-24 17:35:01.852502
5842,117,7523,2.26,2025-03-06 19:49:38,Собеседник дурацкий изображать.,2025-05-24 17:35:01.852502
5843,117,1125,42.69,2025-03-02 15:13:18,Армейский салон присесть.,2025-05-24 17:35:01.852502
5844,117,7673,6.95,2025-02-24 21:45:54,Передо нервно снимать ставить мрачно армейский смелый.,2025-05-24 17:35:01.852502
5845,117,8712,47.72,2025-02-09 07:27:47,Лететь четыре сомнительный фонарик головка.,2025-05-24 17:35:01.852502
5846,117,9741,74.80,2025-02-12 18:26:38,Реклама провинция невозможно ложиться плясать торговля экзамен умирать.,2025-05-24 17:35:01.852502
5847,117,3808,28.44,2025-03-10 03:46:14,Оставить приятель бак постоянный вывести хозяйка счастье.,2025-05-24 17:35:01.852502
5848,117,2411,50.91,2025-02-12 10:33:00,Равнодушный носок перебивать тревога поставить райком правый.,2025-05-24 17:35:01.852502
5849,117,5549,97.12,2025-02-10 00:46:32,Промолчать избегать вывести тревога.,2025-05-24 17:35:01.852502
5850,117,4212,27.72,2025-03-04 23:56:14,Уничтожение граница трубка ныне второй.,2025-05-24 17:35:01.852502
5851,118,8156,3.32,2025-02-09 00:34:26,Заведение достоинство решение полностью низкий помимо изучить.,2025-05-24 17:35:01.852502
5852,118,8943,87.13,2025-02-09 06:32:55,Военный расстройство коробка.,2025-05-24 17:35:01.852502
5853,118,2015,71.81,2025-02-10 22:08:17,Даль вытаскивать новый.,2025-05-24 17:35:01.852502
5854,118,4140,7.37,2025-02-10 09:14:51,Смелый правление чем намерение проход написать покидать.,2025-05-24 17:35:01.852502
5855,118,9857,95.86,2025-02-10 02:12:37,Дружно костер солнце правильный песенка командир.,2025-05-24 17:35:01.852502
5856,118,4533,32.88,2025-02-09 07:37:12,Ручей помолчать боец спорт бак валюта дружно рассуждение.,2025-05-24 17:35:01.852502
5857,118,2159,78.63,2025-02-09 11:25:28,Боец ленинград райком магазин витрина.,2025-05-24 17:35:01.852502
5858,118,8467,72.68,2025-02-09 04:39:20,Командующий непривычный уточнить ремень услать.,2025-05-24 17:35:01.852502
5859,118,6331,21.94,2025-02-09 08:38:56,Приличный тревога вздрогнуть тревога.,2025-05-24 17:35:01.852502
5860,118,2139,59.98,2025-02-09 14:34:50,Наслаждение головной изображать зачем.,2025-05-24 17:35:01.852502
5861,118,5713,75.70,2025-02-10 13:52:14,Народ умолять изба коммунизм интеллектуальный.,2025-05-24 17:35:01.852502
5862,118,6685,81.15,2025-02-10 17:15:34,Исследование соответствие наслаждение палец слать домашний материя казнь.,2025-05-24 17:35:01.852502
5863,118,1046,46.71,2025-02-10 22:23:00,Столетие страсть куча упор смертельный инфекция засунуть.,2025-05-24 17:35:01.852502
5864,118,5544,21.80,2025-02-09 00:08:02,Район порт июнь жидкий порог услать термин.,2025-05-24 17:35:01.852502
5865,118,4270,71.79,2025-02-10 00:10:00,Роскошный ведь смеяться.,2025-05-24 17:35:01.852502
5866,118,6104,85.20,2025-02-10 08:43:16,Академик свежий наступать чувство.,2025-05-24 17:35:01.852502
5867,118,5825,35.16,2025-02-10 00:02:23,Идея монета набор мрачно.,2025-05-24 17:35:01.852502
5868,118,9864,55.21,2025-02-09 03:24:22,Решетка способ мотоцикл реклама оставить даль теория.,2025-05-24 17:35:01.852502
5869,118,7708,49.45,2025-02-10 23:59:06,Команда появление хозяйка налево совещание госпожа.,2025-05-24 17:35:01.852502
5870,118,490,63.75,2025-02-09 13:33:38,Помимо устройство изба указанный роса через.,2025-05-24 17:35:01.852502
5871,118,4212,74.04,2025-02-10 11:49:46,Князь плавно материя ленинград ночь кожа второй.,2025-05-24 17:35:01.852502
5872,118,1062,84.64,2025-02-10 07:22:53,Заложить протягивать темнеть падаль провал направо военный.,2025-05-24 17:35:01.852502
5873,118,5716,63.05,2025-02-10 16:07:18,Поздравлять висеть основание.,2025-05-24 17:35:01.852502
5874,118,7023,25.53,2025-02-10 11:43:44,Сутки кпсс слишком левый слишком дыхание.,2025-05-24 17:35:01.852502
5875,118,5833,94.54,2025-02-09 22:10:52,Манера перебивать поговорить важный устройство ломать материя.,2025-05-24 17:35:01.852502
5876,118,7523,53.02,2025-02-09 02:06:29,Смеяться нажать бегать заложить.,2025-05-24 17:35:01.852502
5877,118,91,71.70,2025-02-09 17:27:04,Устройство оборот монета цвет.,2025-05-24 17:35:01.852502
5878,118,3109,27.59,2025-02-09 16:41:09,Задрать строительство пропаганда коммунизм.,2025-05-24 17:35:01.852502
5879,118,5372,61.73,2025-02-10 07:25:45,Способ дальний вскакивать пища означать боец.,2025-05-24 17:35:01.852502
5880,118,2280,6.89,2025-02-09 19:59:28,Вздрогнуть ребятишки ложиться встать второй кольцо пересечь.,2025-05-24 17:35:01.852502
5881,118,8969,57.38,2025-02-10 15:00:42,Пробовать песенка один ведь терапия решетка находить.,2025-05-24 17:35:01.852502
5882,118,6132,26.20,2025-02-10 16:02:40,Полюбить песенка анализ недостаток художественный поговорить понятный.,2025-05-24 17:35:01.852502
5883,118,1208,56.97,2025-02-10 09:21:03,Темнеть назначить нажать около манера девка приличный намерение.,2025-05-24 17:35:01.852502
5884,118,2910,49.81,2025-02-10 19:15:08,Господь вытаскивать передо граница основание.,2025-05-24 17:35:01.852502
5885,118,1747,80.56,2025-02-10 10:24:07,Настать сходить скрытый рота засунуть деньги засунуть.,2025-05-24 17:35:01.852502
5886,118,4495,6.29,2025-02-09 20:39:42,Сынок тесно сустав дрогнуть уронить бригада подробность пища.,2025-05-24 17:35:01.852502
5887,118,8079,24.13,2025-02-10 21:32:04,Актриса монета способ строительство вперед механический ночь ответить.,2025-05-24 17:35:01.852502
5888,118,5173,5.37,2025-02-10 13:12:13,Аж рота единый руководитель вряд.,2025-05-24 17:35:01.852502
5889,118,5196,49.65,2025-02-10 09:12:15,Вскинуть парень житель увеличиваться кпсс светило потрясти выражаться.,2025-05-24 17:35:01.852502
5890,118,5253,29.52,2025-02-10 08:14:30,Падать песенка войти выдержать ручей.,2025-05-24 17:35:01.852502
5891,118,260,30.34,2025-02-10 00:36:04,Ломать тысяча наткнуться торговля применяться.,2025-05-24 17:35:01.852502
5892,118,2653,45.19,2025-02-10 05:24:22,Правление вообще функция народ горький заведение иной.,2025-05-24 17:35:01.852502
5893,118,5118,86.28,2025-02-10 06:20:14,Понятный за металл дурацкий космос покинуть цвет порт.,2025-05-24 17:35:01.852502
5894,118,5470,99.18,2025-02-10 01:23:40,Функция свежий освободить куча.,2025-05-24 17:35:01.852502
5895,118,4979,82.06,2025-02-10 11:50:52,Июнь терапия пробовать экзамен.,2025-05-24 17:35:01.852502
5896,118,3808,39.40,2025-02-09 11:28:39,Сравнение помимо вперед полюбить коробка парень цель.,2025-05-24 17:35:01.852502
5897,118,9373,58.67,2025-02-09 06:37:26,Крыса вскинуть пробовать отметить спорт господь.,2025-05-24 17:35:01.852502
5898,118,7575,52.64,2025-02-09 21:01:37,Сопровождаться ботинок написать число.,2025-05-24 17:35:01.852502
5899,118,5271,98.65,2025-02-10 17:16:45,Плясать пропаганда рассуждение выраженный.,2025-05-24 17:35:01.852502
5900,118,7525,35.20,2025-02-09 08:42:51,Выдержать набор способ.,2025-05-24 17:35:01.852502
5901,119,6656,11.67,2025-04-22 10:44:22,Каюта реклама за следовательно.,2025-05-24 17:35:01.852502
5902,119,1064,12.63,2025-03-07 08:41:07,Тревога пятеро отметить собеседник падать полевой доставать иной.,2025-05-24 17:35:01.852502
5903,119,5833,95.73,2025-05-25 13:39:49,Инвалид подробность тута возбуждение.,2025-05-24 17:35:01.852502
5904,119,7605,98.79,2025-03-26 09:47:08,Хотеть сходить песенка грустный экзамен бабочка увеличиваться.,2025-05-24 17:35:01.852502
5905,119,4818,25.55,2025-04-29 01:44:47,Сомнительный уничтожение господь важный.,2025-05-24 17:35:01.852502
5906,119,7358,87.67,2025-03-10 07:41:32,Разводить миллиард идея следовательно.,2025-05-24 17:35:01.852502
5907,119,2411,12.53,2025-05-04 21:38:36,Госпожа космос успокоиться левый полюбить фонарик.,2025-05-24 17:35:01.852502
5908,119,8767,99.26,2025-05-13 05:45:13,Понятный висеть команда вряд сынок при.,2025-05-24 17:35:01.852502
5909,119,5783,49.19,2025-03-06 08:15:59,Монета степь деньги инфекция торговля космос.,2025-05-24 17:35:01.852502
5910,119,6976,60.29,2025-02-09 07:05:41,Прежний правильный встать приличный.,2025-05-24 17:35:01.852502
5911,119,2933,14.69,2025-05-09 08:08:20,Что домашний призыв свежий актриса пастух пробовать запустить.,2025-05-24 17:35:01.852502
5912,119,9103,76.08,2025-04-23 08:07:25,Более штаб иной правление.,2025-05-24 17:35:01.852502
5913,119,6008,43.19,2025-05-12 12:30:54,Ложиться коммунизм шлем дыхание пространство выдержать.,2025-05-24 17:35:01.852502
5914,119,2621,23.15,2025-04-27 12:14:15,Эффект ложиться приятель зима смеяться.,2025-05-24 17:35:01.852502
5915,119,8414,42.20,2025-05-14 01:10:05,Новый сомнительный болото премьера пересечь сомнительный.,2025-05-24 17:35:01.852502
5916,119,3684,95.15,2025-03-31 18:07:03,Деловой правление сопровождаться песня хотеть умолять коллектив.,2025-05-24 17:35:01.852502
5917,119,3150,27.39,2025-03-07 09:26:36,Ягода находить конструкция парень кожа миг девка.,2025-05-24 17:35:01.852502
5918,119,5549,42.81,2025-02-23 06:34:11,Прежде падаль спасть коллектив коробка какой.,2025-05-24 17:35:01.852502
5919,119,5570,37.14,2025-03-12 18:01:57,Чем хотеть кпсс коричневый четко покидать.,2025-05-24 17:35:01.852502
5920,119,6786,0.53,2025-03-03 00:32:32,Низкий художественный коммунизм затянуться.,2025-05-24 17:35:01.852502
5921,119,5716,19.48,2025-03-09 11:21:46,Похороны гулять зарплата крыса.,2025-05-24 17:35:01.852502
5922,119,7599,83.88,2025-03-10 03:03:01,Стакан четыре конференция забирать.,2025-05-24 17:35:01.852502
5923,119,5718,88.72,2025-04-29 05:38:06,Отъезд зато изба ремень медицина.,2025-05-24 17:35:01.852502
5924,119,108,48.96,2025-04-12 04:48:07,Заложить устройство кидать лететь.,2025-05-24 17:35:01.852502
5925,119,8969,58.78,2025-05-04 05:52:09,Монета рис порт уточнить мягкий рот очередной.,2025-05-24 17:35:01.852502
5926,119,5386,20.06,2025-04-11 22:10:32,Пробовать функция господь премьера район пробовать.,2025-05-24 17:35:01.852502
5927,119,2886,78.19,2025-04-14 03:07:27,Медицина природа помимо место процесс неудобно изба.,2025-05-24 17:35:01.852502
5928,119,5253,53.72,2025-02-14 20:29:35,Товар сверкать пламя валюта пламя пол.,2025-05-24 17:35:01.852502
5929,119,9919,12.77,2025-02-11 18:52:30,Сынок зачем точно тревога задержать угроза.,2025-05-24 17:35:01.852502
5930,119,5235,14.84,2025-02-22 06:34:09,Скользить покидать скользить лететь плод.,2025-05-24 17:35:01.852502
5931,119,7023,64.28,2025-05-04 06:46:29,Салон бетонный правление помолчать привлекать спалить.,2025-05-24 17:35:01.852502
5932,119,2159,88.04,2025-04-14 02:18:44,Невыносимый ведь основание багровый.,2025-05-24 17:35:01.852502
5933,119,6135,46.73,2025-05-05 13:48:08,Смелый цепочка палата.,2025-05-24 17:35:01.852502
5934,119,1208,95.15,2025-04-21 14:26:02,Решение наткнуться адвокат наступать падаль.,2025-05-24 17:35:01.852502
5935,119,1062,54.41,2025-02-27 13:17:41,Уничтожение ответить магазин секунда художественный карман военный.,2025-05-24 17:35:01.852502
5936,119,1240,58.01,2025-03-23 00:30:03,Прелесть мусор страсть засунуть мелькнуть крутой.,2025-05-24 17:35:01.852502
5937,119,6132,5.51,2025-04-28 17:10:46,Полюбить правление строительство степь.,2025-05-24 17:35:01.852502
5938,119,2256,20.52,2025-02-24 01:12:24,Слишком инструкция заработать.,2025-05-24 17:35:01.852502
5939,119,709,2.76,2025-03-24 12:01:20,Художественный пропасть идея.,2025-05-24 17:35:01.852502
5940,119,8079,76.38,2025-03-15 09:23:15,Райком мальчишка крыса пропадать спалить единый вывести предоставить.,2025-05-24 17:35:01.852502
5941,119,7746,93.77,2025-04-04 19:02:02,Выраженный экзамен монета развернуться протягивать умирать.,2025-05-24 17:35:01.852502
5942,119,2468,83.00,2025-04-24 14:26:28,Ныне сутки расстройство ручей.,2025-05-24 17:35:01.852502
5943,119,3480,83.08,2025-05-09 00:30:10,Желание мотоцикл бегать освобождение нажать наступать.,2025-05-24 17:35:01.852502
5944,119,8203,75.47,2025-04-12 21:57:19,Деньги плод неожиданно результат задрать дорогой.,2025-05-24 17:35:01.852502
5945,119,3245,18.12,2025-05-02 20:19:45,Ход возбуждение инвалид отметить теория бабочка дошлый отъезд.,2025-05-24 17:35:01.852502
5946,119,1409,30.31,2025-03-30 00:34:09,Приличный дорогой видимо полевой достоинство.,2025-05-24 17:35:01.852502
5947,119,8596,80.22,2025-04-04 16:38:42,Плод художественный плавно мотоцикл.,2025-05-24 17:35:01.852502
5948,119,3171,91.12,2025-02-19 01:45:53,Сверкающий лиловый выражение рассуждение головка слишком торговля.,2025-05-24 17:35:01.852502
5949,119,7864,8.81,2025-03-15 03:39:02,Зима мусор рис соответствие.,2025-05-24 17:35:01.852502
5950,119,6805,31.69,2025-04-29 10:03:38,Полюбить горький бак парень налево девка граница встать.,2025-05-24 17:35:01.852502
5951,120,4353,83.11,2025-02-15 08:27:01,Валюта четыре домашний сомнительный отражение пропасть.,2025-05-24 17:35:01.852502
5952,120,2385,28.93,2025-02-13 15:49:06,Выражаться поздравлять дрогнуть терапия.,2025-05-24 17:35:01.852502
5953,120,2621,46.04,2025-03-31 18:42:03,Миф результат висеть банк пропаганда.,2025-05-24 17:35:01.852502
5954,120,709,0.43,2025-03-05 03:35:54,Направо достоинство металл одиннадцать выбирать.,2025-05-24 17:35:01.852502
5955,120,5386,99.29,2025-03-09 18:54:18,Рот ярко выражение неправда миллиард означать войти.,2025-05-24 17:35:01.852502
5956,120,8738,5.70,2025-03-11 01:07:53,Домашний расстегнуть направо войти художественный изменение витрина.,2025-05-24 17:35:01.852502
5957,120,3563,57.22,2025-03-27 02:26:01,Витрина мягкий да роскошный равнодушный.,2025-05-24 17:35:01.852502
5958,120,7358,63.20,2025-03-16 02:19:35,Нож неудобно какой полюбить ручей ведь обида.,2025-05-24 17:35:01.852502
5959,120,3245,0.16,2025-03-03 18:42:08,Прежде опасность находить вариант тюрьма карман.,2025-05-24 17:35:01.852502
5960,120,9919,50.53,2025-03-29 06:28:53,Правый набор перебивать кольцо.,2025-05-24 17:35:01.852502
5961,120,260,77.87,2025-03-25 00:08:11,Факультет гулять штаб рай пасть плясать да.,2025-05-24 17:35:01.852502
5962,120,5718,1.05,2025-02-15 22:23:05,Народ картинка некоторый отметить передо.,2025-05-24 17:35:01.852502
5963,120,2845,84.68,2025-02-16 21:04:02,Сравнение перебивать о редактор вывести торговля легко.,2025-05-24 17:35:01.852502
5964,120,1125,14.45,2025-03-07 22:18:22,Боец степь костер зарплата даль другой.,2025-05-24 17:35:01.852502
5965,120,7729,18.82,2025-02-11 15:13:45,Смеяться полоска район.,2025-05-24 17:35:01.852502
5966,120,1409,21.20,2025-03-14 08:12:12,Изредка кпсс степь о еврейский зато.,2025-05-24 17:35:01.852502
5967,120,6976,90.80,2025-02-18 00:50:30,Степь засунуть упорно князь славный художественный.,2025-05-24 17:35:01.852502
5968,120,1549,53.24,2025-02-09 00:27:07,Цвет хлеб основание аж рот.,2025-05-24 17:35:01.852502
5969,120,9472,4.27,2025-02-20 14:57:54,Мотоцикл парень дурацкий интернет ложиться полоска.,2025-05-24 17:35:01.852502
5970,120,9162,32.82,2025-03-17 01:49:20,Хотеть материя разводить вчера горький рассуждение.,2025-05-24 17:35:01.852502
5971,120,2606,99.81,2025-02-22 01:31:57,Уронить терапия услать промолчать.,2025-05-24 17:35:01.852502
5972,120,6096,23.23,2025-02-22 07:59:51,Палец прощение мелькнуть песенка мучительно необычный возмутиться.,2025-05-24 17:35:01.852502
5973,120,3109,96.50,2025-03-03 02:34:16,Наступать возбуждение выражаться лапа способ миг.,2025-05-24 17:35:01.852502
