attendance_id,student_id,schedule_id,status,attendance_date,check_time,notes
35868,9669,604,2024-11-04,present,23:05:28,
35869,2034,604,2024-11-04,absent,,
35870,3539,604,2024-11-04,present,22:54:46,
35871,43,604,2024-11-04,present,23:56:05,
35872,5902,604,2024-11-04,present,14:10:29,
35873,6950,604,2024-11-04,present,1:00:55,
35874,469,604,2024-11-04,absent,,
35875,5493,604,2024-11-04,present,2:59:34,
35876,5089,604,2024-11-04,present,18:32:12,
35877,7751,604,2024-11-04,present,8:06:37,
35878,8203,604,2024-11-04,present,0:24:09,
35879,1658,604,2024-11-04,present,15:50:20,
35880,3012,604,2024-11-04,present,23:06:33,
35881,1060,659,2024-12-20,present,10:25:13,
35882,8622,659,2024-12-20,present,13:26:44,
35883,2006,659,2024-12-20,present,3:36:50,
35884,7552,659,2024-12-20,absent,,
35885,2093,659,2024-12-20,present,22:33:22,
35886,957,659,2024-12-20,present,7:44:19,
35887,810,659,2024-12-20,present,1:38:11,
35888,4553,659,2024-12-20,present,0:48:25,
35889,3970,659,2024-12-20,present,5:32:07,
35890,7544,659,2024-12-20,present,23:04:33,
35891,6492,659,2024-12-20,present,22:25:24,
35892,7061,659,2024-12-20,present,2:53:44,
35893,4248,659,2024-12-20,absent,,
35894,9972,659,2024-12-20,present,3:35:18,
35895,3223,659,2024-12-20,present,19:58:08,
35896,170,659,2024-12-20,present,7:06:40,
35897,3539,659,2024-12-20,present,15:21:50,
35898,8238,659,2024-12-20,absent,,
35899,8562,659,2024-12-20,present,0:33:48,
35900,1588,659,2024-12-20,late,19:11:47,
35901,1078,659,2024-12-20,absent,,
35902,3830,659,2024-12-20,present,22:05:48,
35903,7060,659,2024-12-20,absent,,
35904,2985,659,2024-12-20,present,10:09:15,
35905,3012,659,2024-12-20,present,1:57:42,
35906,5278,659,2024-12-20,present,4:01:50,
35907,2481,659,2024-12-20,present,15:00:33,
35908,5779,659,2024-12-20,present,16:04:24,
35909,7641,659,2024-12-20,absent,,
35910,8517,659,2024-12-20,present,17:37:16,
35911,1153,669,2024-11-04,present,2:14:36,
35912,6732,669,2024-11-04,absent,,
35913,9374,669,2024-11-04,present,4:12:13,
35914,8622,669,2024-11-04,present,6:14:00,
35915,9669,669,2024-11-04,present,21:22:43,
35916,6685,669,2024-11-04,present,13:16:36,
35917,9234,669,2024-11-04,present,10:23:47,
35918,9515,669,2024-11-04,present,17:16:25,
35919,6945,669,2024-11-04,absent,,
35920,9541,669,2024-11-04,present,22:42:20,
35921,7979,669,2024-11-04,present,22:58:42,
35922,170,669,2024-11-04,present,13:29:59,
35923,2890,669,2024-11-04,present,7:40:26,
35924,7467,669,2024-11-04,present,19:24:50,
35925,7439,669,2024-11-04,present,22:02:33,
35926,2143,669,2024-11-04,present,19:35:29,
35927,8517,669,2024-11-04,present,5:56:42,
35928,8203,669,2024-11-04,present,22:50:44,
35929,1199,669,2024-11-04,absent,,
35930,6570,669,2024-11-04,present,10:24:21,
35931,7207,669,2024-11-04,present,14:25:29,
35932,407,669,2024-11-04,present,16:27:28,
35933,3012,669,2024-11-04,present,6:05:18,
35934,1511,669,2024-11-04,late,20:33:13,
35935,7823,669,2024-11-04,present,5:51:53,
35936,3338,669,2024-11-04,present,8:04:22,
35937,1060,669,2024-11-04,absent,,
35938,863,669,2024-11-04,present,10:26:42,
35939,3970,669,2024-11-04,absent,,
35940,7221,669,2024-11-04,absent,,
35941,8899,678,2024-12-20,present,16:53:58,
35942,7885,678,2024-12-20,present,23:30:36,
35943,2890,678,2024-12-20,present,20:17:44,
35944,4366,678,2024-12-20,absent,,
35945,8273,678,2024-12-20,present,15:38:12,
35946,7544,678,2024-12-20,present,20:07:11,
35947,595,678,2024-12-20,present,5:50:53,
35948,7221,678,2024-12-20,absent,,
35949,3284,678,2024-12-20,present,18:33:00,
35950,7979,678,2024-12-20,present,23:35:32,
35951,6644,678,2024-12-20,present,21:36:58,
35952,1819,678,2024-12-20,present,9:18:58,
35953,7384,678,2024-12-20,present,15:05:22,
35954,7742,678,2024-12-20,absent,,
35955,498,678,2024-12-20,present,19:40:48,
35956,2064,678,2024-12-20,present,17:10:36,
35957,7287,678,2024-12-20,late,4:53:41,
35958,406,678,2024-12-20,absent,,
35959,2389,678,2024-12-20,present,6:53:52,
35960,4248,678,2024-12-20,present,22:09:38,
35961,8622,678,2024-12-20,present,16:10:39,
35962,7751,678,2024-12-20,present,20:36:40,
35963,8319,678,2024-12-20,present,11:36:48,
35964,8177,678,2024-12-20,absent,,
35965,1930,678,2024-12-20,absent,,
35966,5552,678,2024-12-20,absent,,
35967,6987,678,2024-12-20,present,18:21:11,
35968,5985,678,2024-12-20,present,6:35:30,
35969,7442,678,2024-12-20,present,16:11:59,
35970,170,678,2024-12-20,present,9:15:09,
35971,8518,1077,2025-02-24,present,10:22:17,
35972,403,1077,2025-02-24,late,4:49:44,
35973,7028,1077,2025-02-24,present,5:15:18,
35974,406,1077,2025-02-24,present,6:14:07,
35975,8289,1077,2025-02-24,present,0:22:25,
35976,9155,1077,2025-02-24,present,2:18:40,
35977,7986,1077,2025-02-24,present,2:17:15,
35978,1329,1077,2025-02-24,present,0:35:37,
35979,491,1077,2025-02-24,present,14:33:29,
35980,1125,1077,2025-02-24,present,6:16:49,
35981,8562,1077,2025-02-24,late,19:04:38,
35982,2093,1077,2025-02-24,present,17:25:25,
35983,7061,1077,2025-02-24,present,21:41:04,
35984,8622,1077,2025-02-24,absent,,
35985,7979,1077,2025-02-24,absent,,
35986,270,1077,2025-02-24,present,8:06:14,
35987,5935,1077,2025-02-24,late,8:55:57,
35988,2000,1077,2025-02-24,present,15:22:58,
35989,6838,1077,2025-02-24,present,6:45:12,
35990,469,1077,2025-02-24,present,9:12:58,
35991,1060,1077,2025-02-24,present,14:27:24,
35992,9234,1077,2025-02-24,present,8:42:30,
35993,903,1077,2025-02-24,present,1:24:14,
35994,7641,1077,2025-02-24,present,21:10:24,
35995,2251,1077,2025-02-24,present,0:13:17,
35996,8238,1077,2025-02-24,present,6:03:30,
35997,2909,1077,2025-02-24,late,7:04:59,
35998,9510,1077,2025-02-24,absent,,
35999,2006,1077,2025-02-24,present,8:36:19,
36000,2890,1077,2025-02-24,present,16:26:05,
36001,3580,1116,2025-05-26,late,13:24:36,
36002,8238,1116,2025-05-26,present,6:34:39,
36003,1078,1116,2025-05-26,present,1:26:37,
36004,7163,1116,2025-05-26,present,18:01:48,
36005,3223,1116,2025-05-26,excused,,Вообще заложить миг жить.
36006,270,1116,2025-05-26,absent,,
36007,3284,1116,2025-05-26,present,15:13:21,
36008,287,1116,2025-05-26,present,21:35:31,
36009,498,1116,2025-05-26,present,4:28:04,
36010,7221,1116,2025-05-26,present,15:36:57,
36011,1840,1116,2025-05-26,present,1:45:18,
36012,2585,1116,2025-05-26,present,14:40:18,
36013,5972,1116,2025-05-26,absent,,
36014,7061,1116,2025-05-26,present,19:05:08,
36015,2603,1116,2025-05-26,present,14:48:16,
36016,2376,1116,2025-05-26,absent,,
36017,6158,1116,2025-05-26,present,20:58:38,
36018,903,1116,2025-05-26,present,6:17:13,
36019,7885,1116,2025-05-26,present,13:44:01,
36020,9661,1116,2025-05-26,present,6:29:52,
36021,7898,1116,2025-05-26,absent,,
36022,3005,1116,2025-05-26,present,11:40:23,
36023,7439,1116,2025-05-26,present,11:24:45,
36024,5120,1116,2025-05-26,absent,,
36025,7552,1116,2025-05-26,present,10:38:40,
36026,3539,1116,2025-05-26,absent,,
36027,9711,1116,2025-05-26,excused,,Пламя поговорить сопровождаться следовательно мусор помолчать.
36028,4248,1116,2025-05-26,present,16:50:24,
36029,2765,1116,2025-05-26,present,13:52:02,
36030,8109,1116,2025-05-26,present,20:57:01,
36031,7979,1154,2024-09-06,present,0:14:44,
36032,623,1154,2024-09-06,present,9:52:43,
36033,9162,1154,2024-09-06,present,13:53:17,
36034,9669,1154,2024-09-06,present,20:39:47,
36035,4553,1154,2024-09-06,present,20:13:32,
36036,9352,1154,2024-09-06,present,2:05:30,
36037,6474,1154,2024-09-06,late,8:16:53,
36038,4444,1154,2024-09-06,present,13:18:40,
36039,287,1154,2024-09-06,late,9:36:53,
36040,1139,1154,2024-09-06,late,15:48:09,
36041,9155,1154,2024-09-06,present,18:52:49,
36042,4248,1154,2024-09-06,present,18:01:13,
36043,3223,1154,2024-09-06,present,5:47:51,
36044,6570,1154,2024-09-06,present,6:51:45,
36045,8273,1154,2024-09-06,absent,,
36046,1819,1154,2024-09-06,present,8:10:45,
36047,1329,1154,2024-09-06,present,7:00:40,
36048,3908,1154,2024-09-06,late,1:16:56,
36049,2585,1154,2024-09-06,present,22:16:22,
36050,2006,1154,2024-09-06,present,1:56:20,
36051,2518,1154,2024-09-06,present,1:58:53,
36052,6985,1154,2024-09-06,present,11:18:31,
36053,6122,1154,2024-09-06,present,16:05:13,
36054,7028,1154,2024-09-06,absent,,
36055,9004,1154,2024-09-06,present,4:05:45,
36056,1125,1154,2024-09-06,present,19:52:11,
36057,6184,1154,2024-09-06,absent,,
36058,7472,1154,2024-09-06,absent,,
36059,9525,1154,2024-09-06,present,11:26:40,
36060,3005,1154,2024-09-06,present,18:33:56,
36061,5120,1168,2024-11-27,present,19:41:36,
36062,3539,1168,2024-11-27,present,23:42:48,
36063,7360,1168,2024-11-27,absent,,
36064,7979,1168,2024-11-27,absent,,
36065,861,1168,2024-11-27,present,9:20:24,
36066,4444,1168,2024-11-27,late,15:40:57,
36067,6945,1168,2024-11-27,excused,,Банк следовательно вчера холодно.
36068,2143,1168,2024-11-27,present,2:32:33,
36069,6685,1168,2024-11-27,excused,,Легко желание куча механический освобождение торопливый легко.
36070,1588,1168,2024-11-27,present,4:06:26,
36071,7028,1168,2024-11-27,present,1:58:15,
36072,7742,1168,2024-11-27,present,1:44:24,
36073,527,1168,2024-11-27,absent,,
36074,9155,1168,2024-11-27,present,17:42:52,
36075,3152,1168,2024-11-27,present,7:17:47,
36076,1819,1168,2024-11-27,present,17:27:03,
36077,8622,1168,2024-11-27,absent,,
36078,5552,1168,2024-11-27,present,13:16:56,
36079,623,1168,2024-11-27,present,1:01:10,
36080,8273,1168,2024-11-27,present,11:49:20,
36081,7751,1168,2024-11-27,present,20:12:26,
36082,6570,1168,2024-11-27,present,17:03:18,
36083,8849,1168,2024-11-27,present,21:22:14,
36084,5955,1168,2024-11-27,absent,,
36085,6158,1168,2024-11-27,present,19:37:51,
36086,2765,1168,2024-11-27,late,9:49:06,
36087,6838,1168,2024-11-27,absent,,
36088,6950,1168,2024-11-27,present,7:38:11,
36089,3965,1168,2024-11-27,present,21:28:54,
36090,3123,1168,2024-11-27,present,0:47:39,
36091,6474,1176,2024-10-25,present,6:34:36,
36092,426,1176,2024-10-25,present,18:27:15,
36093,2041,1176,2024-10-25,present,5:29:27,
36094,9541,1176,2024-10-25,present,0:04:27,
36095,1329,1176,2024-10-25,present,17:20:06,
36096,8109,1176,2024-10-25,present,7:30:42,
36097,6184,1176,2024-10-25,present,9:27:05,
36098,5234,1176,2024-10-25,present,21:52:57,
36099,1936,1176,2024-10-25,present,18:13:32,
36100,9694,1176,2024-10-25,present,1:28:49,
36101,7439,1176,2024-10-25,present,19:41:48,
36102,6685,1176,2024-10-25,late,1:20:33,
36103,8203,1176,2024-10-25,present,7:17:34,
36104,5791,1176,2024-10-25,absent,,
36105,1930,1176,2024-10-25,present,12:26:39,
36106,6838,1176,2024-10-25,present,5:45:39,
36107,8045,1176,2024-10-25,present,22:08:26,
36108,7221,1176,2024-10-25,present,22:56:35,
36109,1125,1176,2024-10-25,absent,,
36110,9352,1176,2024-10-25,present,18:24:04,
36111,170,1176,2024-10-25,present,0:54:04,
36112,6012,1176,2024-10-25,present,14:50:09,
36113,527,1176,2024-10-25,present,13:49:23,
36114,4855,1176,2024-10-25,excused,,Аж поймать тута военный угроза подробность.
36115,1139,1176,2024-10-25,present,22:54:58,
36116,903,1176,2024-10-25,present,10:30:41,
36117,7714,1176,2024-10-25,present,10:18:20,
36118,9669,1176,2024-10-25,present,11:02:02,
36119,2890,1176,2024-10-25,present,23:19:09,
36120,2585,1176,2024-10-25,present,8:51:54,
36121,5120,1229,2024-12-09,present,10:31:34,
36122,2064,1229,2024-12-09,present,2:55:35,
36123,8310,1229,2024-12-09,present,18:43:53,
36124,527,1229,2024-12-09,present,4:35:23,
36125,8518,1229,2024-12-09,present,0:41:10,
36126,3965,1229,2024-12-09,present,22:04:19,
36127,8109,1229,2024-12-09,present,22:02:33,
36128,4553,1229,2024-12-09,present,13:27:50,
36129,1936,1229,2024-12-09,present,20:36:47,
36130,6565,1229,2024-12-09,present,22:53:00,
36131,5902,1229,2024-12-09,present,19:23:27,
36132,5132,1229,2024-12-09,present,0:20:57,
36133,7885,1229,2024-12-09,present,10:58:08,
36134,980,1229,2024-12-09,present,23:26:00,
36135,43,1229,2024-12-09,absent,,
36136,2389,1229,2024-12-09,present,19:26:35,
36137,3904,1229,2024-12-09,present,8:40:23,
36138,7979,1229,2024-12-09,present,2:45:56,
36139,6945,1229,2024-12-09,absent,,
36140,6950,1229,2024-12-09,late,21:50:16,
36141,9669,1229,2024-12-09,present,10:27:58,
36142,2034,1229,2024-12-09,present,15:41:35,
36143,4657,1229,2024-12-09,absent,,
36144,9694,1229,2024-12-09,absent,,
36145,8622,1229,2024-12-09,present,10:13:27,
36146,5089,1229,2024-12-09,present,14:16:28,
36147,7163,1229,2024-12-09,present,5:18:11,
36148,1511,1229,2024-12-09,present,7:13:54,
36149,4758,1229,2024-12-09,present,16:51:50,
36150,8523,1229,2024-12-09,present,21:29:26,
36151,9711,1461,2024-11-22,absent,,
36152,7060,1461,2024-11-22,present,22:02:35,
36153,7287,1461,2024-11-22,present,20:23:53,
36154,5935,1461,2024-11-22,present,8:34:06,
36155,8319,1461,2024-11-22,present,5:31:55,
36156,3005,1461,2024-11-22,present,6:23:07,
36157,9789,1461,2024-11-22,present,18:06:08,
36158,980,1461,2024-11-22,present,11:40:34,
36159,6012,1461,2024-11-22,late,17:42:08,
36160,7360,1461,2024-11-22,present,6:33:28,
36161,8789,1461,2024-11-22,present,11:15:07,
36162,2518,1461,2024-11-22,absent,,
36163,4758,1461,2024-11-22,absent,,
36164,1153,1461,2024-11-22,present,18:20:20,
36165,7163,1461,2024-11-22,present,14:18:08,
36166,2143,1461,2024-11-22,absent,,
36167,5431,1461,2024-11-22,present,1:18:10,
36168,9541,1461,2024-11-22,absent,,
36169,863,1461,2024-11-22,present,16:15:03,
36170,7028,1461,2024-11-22,present,9:31:53,
36171,6838,1461,2024-11-22,present,20:57:14,
36172,7823,1461,2024-11-22,present,16:55:25,
36173,7885,1461,2024-11-22,present,0:22:27,
36174,8238,1461,2024-11-22,absent,,
36175,1386,1461,2024-11-22,present,4:46:48,
36176,2765,1461,2024-11-22,present,3:05:15,
36177,3012,1461,2024-11-22,excused,,Умирать выгнать инструкция поезд сутки дурацкий идея.
36178,9669,1461,2024-11-22,present,1:28:44,
36179,4855,1461,2024-11-22,present,14:05:40,
36180,8562,1461,2024-11-22,present,18:16:55,
36181,6838,1472,2024-09-09,present,1:40:03,
36182,7287,1472,2024-09-09,present,19:56:21,
36183,7641,1472,2024-09-09,absent,,
36184,2093,1472,2024-09-09,present,21:13:16,
36185,9155,1472,2024-09-09,absent,,
36186,8523,1472,2024-09-09,present,19:02:16,
36187,6732,1472,2024-09-09,present,23:48:45,
36188,861,1472,2024-09-09,present,12:18:54,
36189,1930,1472,2024-09-09,present,3:31:33,
36190,4553,1472,2024-09-09,present,2:42:50,
36191,5779,1472,2024-09-09,present,22:03:18,
36192,6987,1472,2024-09-09,present,16:07:41,
36193,8849,1472,2024-09-09,present,7:36:05,
36194,9931,1472,2024-09-09,present,4:05:50,
36195,2666,1472,2024-09-09,present,16:53:40,
36196,3123,1472,2024-09-09,present,8:33:59,
36197,498,1472,2024-09-09,present,15:13:42,
36198,8045,1472,2024-09-09,present,5:08:02,
36199,8109,1472,2024-09-09,present,12:36:46,
36200,9972,1472,2024-09-09,present,14:38:45,
36201,9668,1472,2024-09-09,present,2:05:44,
36202,5089,1472,2024-09-09,present,9:46:08,
36203,8622,1472,2024-09-09,present,19:43:07,
36204,7823,1472,2024-09-09,present,15:39:04,
36205,6492,1472,2024-09-09,absent,,
36206,4758,1472,2024-09-09,present,18:37:03,
36207,9004,1472,2024-09-09,present,9:18:37,
36208,8518,1472,2024-09-09,present,8:40:00,
36209,9510,1472,2024-09-09,present,5:51:07,
36210,7391,1472,2024-09-09,present,2:53:03,
36211,7221,1475,2025-04-14,late,5:54:53,
36212,6122,1475,2025-04-14,present,18:02:49,
36213,8310,1475,2025-04-14,late,16:59:38,
36214,7391,1475,2025-04-14,absent,,
36215,9510,1475,2025-04-14,absent,,
36216,1386,1475,2025-04-14,absent,,
36217,43,1475,2025-04-14,present,8:32:13,
36218,5132,1475,2025-04-14,absent,,
36219,3539,1475,2025-04-14,present,16:27:46,
36220,2093,1475,2025-04-14,present,17:02:05,
36221,2481,1475,2025-04-14,present,2:10:57,
36222,6732,1475,2025-04-14,late,5:27:02,
36223,5089,1475,2025-04-14,present,1:14:59,
36224,5902,1475,2025-04-14,present,8:01:51,
36225,5333,1475,2025-04-14,present,11:28:34,
36226,5955,1475,2025-04-14,present,13:59:34,
36227,270,1475,2025-04-14,present,16:02:09,
36228,6987,1475,2025-04-14,present,12:00:22,
36229,9155,1475,2025-04-14,present,1:26:25,
36230,810,1475,2025-04-14,present,21:11:54,
36231,2666,1475,2025-04-14,excused,,Пространство дружно рабочий правление секунда угодный коробка.
36232,6012,1475,2025-04-14,present,13:08:57,
36233,2585,1475,2025-04-14,present,19:32:14,
36234,9374,1475,2025-04-14,present,5:12:45,
36235,7751,1475,2025-04-14,absent,,
36236,2006,1475,2025-04-14,present,21:33:50,
36237,5791,1475,2025-04-14,present,19:54:16,
36238,7714,1475,2025-04-14,absent,,
36239,2034,1475,2025-04-14,absent,,
36240,2041,1475,2025-04-14,present,0:06:28,
36241,8789,1525,2025-01-24,present,18:20:06,
36242,7439,1525,2025-01-24,present,22:48:30,
36243,6023,1525,2025-01-24,present,21:38:00,
36244,1386,1525,2025-01-24,present,3:52:33,
36245,7823,1525,2025-01-24,present,15:19:32,
36246,1511,1525,2025-01-24,excused,,Рис некоторый ребятишки светило мотоцикл.
36247,3778,1525,2025-01-24,present,10:18:06,
36248,7028,1525,2025-01-24,present,7:00:02,
36249,8310,1525,2025-01-24,present,14:03:55,
36250,9694,1525,2025-01-24,present,17:52:46,
36251,5278,1525,2025-01-24,present,16:09:49,
36252,2666,1525,2025-01-24,present,5:41:37,
36253,2376,1525,2025-01-24,present,20:50:42,
36254,8319,1525,2025-01-24,present,17:43:11,
36255,9661,1525,2025-01-24,present,22:38:17,
36256,6184,1525,2025-01-24,present,8:12:15,
36257,9162,1525,2025-01-24,present,14:33:44,
36258,7742,1525,2025-01-24,present,3:57:46,
36259,957,1525,2025-01-24,present,3:26:32,
36260,7898,1525,2025-01-24,present,22:25:48,
36261,7391,1525,2025-01-24,present,9:48:55,
36262,8177,1525,2025-01-24,absent,,
36263,863,1525,2025-01-24,absent,,
36264,8518,1525,2025-01-24,absent,,
36265,8045,1525,2025-01-24,present,16:24:23,
36266,7714,1525,2025-01-24,absent,,
36267,5493,1525,2025-01-24,present,2:42:53,
36268,3752,1525,2025-01-24,present,2:01:21,
36269,3908,1525,2025-01-24,present,12:12:12,
36270,2093,1525,2025-01-24,absent,,
36271,3005,1532,2025-01-01,present,21:29:15,
36272,8789,1532,2025-01-01,present,5:28:29,
36273,5631,1532,2025-01-01,present,5:24:53,
36274,6682,1532,2025-01-01,present,15:46:08,
36275,9004,1532,2025-01-01,present,22:54:05,
36276,7061,1532,2025-01-01,present,9:23:40,
36277,861,1532,2025-01-01,present,13:31:13,
36278,9694,1532,2025-01-01,present,0:48:49,
36279,7207,1532,2025-01-01,absent,,
36280,527,1532,2025-01-01,absent,,
36281,6158,1532,2025-01-01,absent,,
36282,6474,1532,2025-01-01,present,1:47:09,
36283,5493,1532,2025-01-01,present,2:21:12,
36284,2041,1532,2025-01-01,present,10:44:45,
36285,6570,1532,2025-01-01,absent,,
36286,7384,1532,2025-01-01,present,11:48:55,
36287,43,1532,2025-01-01,absent,,
36288,2251,1532,2025-01-01,present,4:12:45,
36289,8238,1532,2025-01-01,absent,,
36290,5132,1532,2025-01-01,present,2:06:22,
36291,4553,1532,2025-01-01,present,3:52:19,
36292,3580,1532,2025-01-01,present,0:33:52,
36293,2471,1532,2025-01-01,present,8:37:45,
36294,170,1532,2025-01-01,present,11:06:32,
36295,2117,1532,2025-01-01,present,3:26:54,
36296,2765,1532,2025-01-01,present,23:43:11,
36297,7472,1532,2025-01-01,present,23:10:53,
36298,498,1532,2025-01-01,present,17:03:00,
36299,3677,1532,2025-01-01,late,5:51:51,
36300,8319,1532,2025-01-01,present,13:03:52,
36301,7885,1543,2024-12-31,present,7:18:57,
36302,8562,1543,2024-12-31,present,23:35:58,
36303,5120,1543,2024-12-31,absent,,
36304,7221,1543,2024-12-31,present,12:01:35,
36305,6184,1543,2024-12-31,present,17:13:00,
36306,5333,1543,2024-12-31,present,7:17:50,
36307,8310,1543,2024-12-31,absent,,
36308,3965,1543,2024-12-31,present,10:02:37,
36309,1199,1543,2024-12-31,present,4:13:15,
36310,3970,1543,2024-12-31,present,0:10:58,
36311,6950,1543,2024-12-31,present,16:00:16,
36312,1125,1543,2024-12-31,present,7:55:31,
36313,7360,1543,2024-12-31,present,13:20:05,
36314,9789,1543,2024-12-31,present,1:19:10,
36315,3539,1543,2024-12-31,absent,,
36316,287,1543,2024-12-31,present,17:44:36,
36317,491,1543,2024-12-31,present,0:09:06,
36318,1517,1543,2024-12-31,present,6:59:47,
36319,7751,1543,2024-12-31,present,18:13:00,
36320,5902,1543,2024-12-31,present,17:22:18,
36321,7898,1543,2024-12-31,present,2:35:41,
36322,2609,1543,2024-12-31,present,10:02:10,
36323,6012,1543,2024-12-31,excused,,Редактор слишком славный ответить холодно.
36324,8238,1543,2024-12-31,present,7:50:37,
36325,8596,1543,2024-12-31,absent,,
36326,8177,1543,2024-12-31,present,18:07:31,
36327,9374,1543,2024-12-31,excused,,Услать госпожа какой прежний.
36328,7442,1543,2024-12-31,present,11:44:33,
36329,3284,1543,2024-12-31,present,17:18:53,
36330,6023,1543,2024-12-31,present,14:53:52,
36331,6985,1546,2025-03-26,present,21:35:02,
36332,9668,1546,2025-03-26,absent,,
36333,2143,1546,2025-03-26,present,19:24:19,
36334,1153,1546,2025-03-26,absent,,
36335,287,1546,2025-03-26,present,13:37:02,
36336,2117,1546,2025-03-26,absent,,
36337,9669,1546,2025-03-26,absent,,
36338,2471,1546,2025-03-26,absent,,
36339,8596,1546,2025-03-26,late,0:43:05,
36340,9510,1546,2025-03-26,present,9:25:39,
36341,426,1546,2025-03-26,present,13:26:25,
36342,6474,1546,2025-03-26,absent,,
36343,9515,1546,2025-03-26,late,22:07:55,
36344,7544,1546,2025-03-26,excused,,Ремень горький приятель.
36345,8523,1546,2025-03-26,present,15:07:52,
36346,5779,1546,2025-03-26,present,3:44:33,
36347,7641,1546,2025-03-26,present,22:59:14,
36348,3338,1546,2025-03-26,present,9:48:10,
36349,3123,1546,2025-03-26,present,14:17:01,
36350,3539,1546,2025-03-26,present,2:49:06,
36351,1819,1546,2025-03-26,absent,,
36352,9694,1546,2025-03-26,present,20:45:05,
36353,2603,1546,2025-03-26,absent,,
36354,1412,1546,2025-03-26,present,2:20:23,
36355,7898,1546,2025-03-26,excused,,Лапа спорт заложить изучить багровый запеть легко.
36356,623,1546,2025-03-26,present,8:48:51,
36357,1139,1546,2025-03-26,present,4:57:40,
36358,3152,1546,2025-03-26,present,17:43:32,
36359,8562,1546,2025-03-26,present,14:50:43,
36360,5132,1546,2025-03-26,absent,,
36361,8460,1563,2025-03-17,present,7:44:37,
36362,1511,1563,2025-03-17,present,22:52:28,
36363,9931,1563,2025-03-17,present,22:33:41,
36364,1819,1563,2025-03-17,present,20:41:28,
36365,403,1563,2025-03-17,present,10:20:28,
36366,9789,1563,2025-03-17,present,21:50:52,
36367,3152,1563,2025-03-17,present,18:54:24,
36368,7207,1563,2025-03-17,present,20:21:54,
36369,4553,1563,2025-03-17,present,13:18:11,
36370,3005,1563,2025-03-17,late,4:03:55,
36371,2985,1563,2025-03-17,present,6:54:20,
36372,8899,1563,2025-03-17,present,6:56:10,
36373,6492,1563,2025-03-17,late,1:06:41,
36374,5955,1563,2025-03-17,present,22:30:19,
36375,4758,1563,2025-03-17,late,5:35:39,
36376,2117,1563,2025-03-17,present,15:23:42,
36377,4248,1563,2025-03-17,absent,,
36378,469,1563,2025-03-17,present,8:17:55,
36379,6565,1563,2025-03-17,present,21:20:38,
36380,2518,1563,2025-03-17,present,5:25:54,
36381,6987,1563,2025-03-17,absent,,
36382,595,1563,2025-03-17,present,18:58:36,
36383,2666,1563,2025-03-17,present,16:18:35,
36384,5234,1563,2025-03-17,present,23:40:56,
36385,4444,1563,2025-03-17,present,1:05:53,
36386,5120,1563,2025-03-17,present,16:32:18,
36387,5631,1563,2025-03-17,present,0:10:08,
36388,3752,1563,2025-03-17,present,21:46:22,
36389,8177,1563,2025-03-17,present,0:59:12,
36390,7986,1563,2025-03-17,present,0:30:21,
36391,1930,1578,2024-12-20,present,21:53:03,
36392,7472,1578,2024-12-20,present,17:31:17,
36393,6682,1578,2024-12-20,present,18:05:05,
36394,3338,1578,2024-12-20,present,18:27:24,
36395,1588,1578,2024-12-20,present,19:11:40,
36396,2890,1578,2024-12-20,present,22:48:34,
36397,3752,1578,2024-12-20,absent,,
36398,1936,1578,2024-12-20,present,8:57:23,
36399,903,1578,2024-12-20,present,17:51:13,
36400,8238,1578,2024-12-20,present,23:19:06,
36401,957,1578,2024-12-20,present,19:14:31,
36402,1329,1578,2024-12-20,present,1:11:05,
36403,613,1578,2024-12-20,present,15:13:43,
36404,6184,1578,2024-12-20,present,19:32:46,
36405,8899,1578,2024-12-20,late,2:59:29,
36406,9931,1578,2024-12-20,present,14:12:42,
36407,7641,1578,2024-12-20,present,13:35:52,
36408,4553,1578,2024-12-20,present,8:30:20,
36409,9850,1578,2024-12-20,present,22:09:44,
36410,4637,1578,2024-12-20,present,19:21:20,
36411,8849,1578,2024-12-20,present,10:23:33,
36412,6023,1578,2024-12-20,late,13:46:28,
36413,8789,1578,2024-12-20,late,14:48:19,
36414,4855,1578,2024-12-20,present,2:56:42,
36415,2041,1578,2024-12-20,present,0:03:52,
36416,8109,1578,2024-12-20,present,0:28:33,
36417,3778,1578,2024-12-20,present,4:48:07,
36418,2251,1578,2024-12-20,excused,,Полностью наступать демократия.
36419,2765,1578,2024-12-20,present,21:27:30,
36420,8319,1578,2024-12-20,absent,,
36421,9931,1584,2025-02-03,present,16:32:26,
36422,9079,1584,2025-02-03,present,13:22:11,
36423,2143,1584,2025-02-03,present,21:20:27,
36424,3517,1584,2025-02-03,present,7:41:51,
36425,629,1584,2025-02-03,present,9:48:17,
36426,4758,1584,2025-02-03,present,23:34:55,
36427,7060,1584,2025-02-03,present,0:04:54,
36428,8273,1584,2025-02-03,present,21:01:39,
36429,8511,1584,2025-02-03,present,1:10:08,
36430,7442,1584,2025-02-03,present,5:26:33,
36431,7986,1584,2025-02-03,present,3:56:04,
36432,7061,1584,2025-02-03,present,6:51:51,
36433,9669,1584,2025-02-03,present,9:42:19,
36434,7898,1584,2025-02-03,absent,,
36435,9972,1584,2025-02-03,present,20:17:43,
36436,8518,1584,2025-02-03,present,23:40:49,
36437,6732,1584,2025-02-03,present,11:09:27,
36438,3904,1584,2025-02-03,absent,,
36439,2481,1584,2025-02-03,present,12:20:02,
